sep=,
"publisher_email","page_url","page_version","publisher_type","publisher_team","cta_url_domain","pbase_line","pbase_code","version_note","page_note","stats_access","stats_view","stats_addtocart","stats_initcheckout","stats_checkout","stats_purchase","stats_access_error","stats_initcheckout_error","stats_checkout_error","stats_revenue","stats_purchase_abandon","stats_revenue_abandon","stats_taken_amount","stats_cost_total","stats_tax_amount"
iho@crossian.us,https://gentslux.com/gentsflex?--content-version=3pq288jq9fxlxa9zwqgirs9ne_0,A,RMKT,,gentslux.com,Pant,GentsFlex,Version note 1,V1.2: Odd Inseams,12,6,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/glideactive?--content-version=2uxlp5mdxy2ruppkhtjh6o6ck_0,A,RMKT,,gentslux.com,Pant,GlideActive,Version note 1,v1.1 - Add Features,476,378,17,8,5,5,,,,300,0,0,104,138,21.6
iho@crossian.us,https://gentslux.com/glideactive?--content-version=2uxlp5mdxy2ruppkhtjh6o6ck_1,B,RMKT,,gentslux.com,Pant,GlideActive,Version note 2,v5.0 - Winter Theme,3,18,1,1,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/glideactive_old3dec25?--content-version=3uheedpya8yhg39kfmx9rielq_0,A,RMKT,,gentslux.com,Pant,GlideActive,Version note 1,v1.1 - Add Features,1,1,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/glidepants?--content-version=5h0ih1dc2kdrkhk77viubm2mp_0,A,RMKT,,gentslux.com,Pant,GlidePants2,Version note 1,v4.0 NO DMCA New Season,101,68,,,,,1,,,,,,,,
iho@crossian.us,https://gentslux.com/harveyshirts?--content-version=2cle639o85y4fca0pmlu8oljc_0,A,RMKT,,gentslux.com,T-shirt,Harvey Shirts 2,Version note 1,V2.0 - Chuyển từ product code cũ sang,11,,,,,,1,,,,,,,,
iho@crossian.us,https://gentslux.com/hunkywear?--content-version=kp3wbgjn9hbg385rco79x735_0,A,RMKT,,gentslux.com,T-shirt,HunkyWear3,Version note 1,v4.0 - New graphics,122,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/icedactive?--content-version=3swpvdn4y9p1fgugz5p9hcm8q_0,A,RMKT,,gentslux.com,Pant,IcedActive,Version note 1,V2.1 Unisex (Fix DMCA),4,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/icyshorts?--content-version=2il5b2qaup596sx35uafo5xqs_0,A,RMKT,,gentslux.com,Pant,Icy Shorts,Version note 1,"v7.1.1 (more unisex, fix lại màu variant)",45,32,9,6,8,8,,,,371,1,28.3,169,135,23.5
iho@crossian.us,https://gentslux.com/jettjeans?--content-version=2qzimgf0v6y64ocvu4hewkdt3_0,A,RMKT,,gentslux.com,Pant,JettJeans3,Version note 1,"v11.2: Add Gray, Brown",4767,4186,821,603,503,436,9,,,25498,51,2283,11048,9784,1564
iho@crossian.us,https://gentslux.com/jettjeans?--content-version=2qzimgf0v6y64ocvu4hewkdt3_1,B,RMKT,,gentslux.com,Pant,JettJeans3,Version note 2,v13.0: new visual 22.11.25,57,193,36,25,20,18,,,,1235,0,0,581,424,86.1
iho@crossian.us,https://gentslux.com/meshirons?--content-version=2hq11yl5j6gji3j67vzrw3ht6_0,A,RMKT,,gentslux.com,Pant,MeshIrons,Version note 1,v1.0 - NFT,627,571,59,44,35,29,1,,,1498,2,79.6,538,685,91.5
iho@crossian.us,https://gentslux.com/modenease?--content-version=37oyc6jih78jdwawvxis8roap_0,A,RMKT,,gentslux.com,Pant,ModenEase,Version note 1,v1.1: thêm 7-8XL,1019,887,94,64,56,48,,,,3226,4,341,1758,905,205
iho@crossian.us,https://gentslux.com/modenease?--content-version=37oyc6jih78jdwawvxis8roap_1,B,RMKT,,gentslux.com,Pant,ModenEase,Version note 2,v3.0: Winter/fall,8,22,1,1,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/motionsmax?--content-version=64hw1ew5zh7foln22ebmnygzd_0,A,RMKT,,gentslux.com,Pant,MotionsMax,Version note 1,v1.1.3 - Updated variant colors,15,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/multipants?--content-version=1tmrolck9pjgs8rahaixmtgfm_0,A,RMKT,,gentslux.com,Pant,MultiPants2,Version note 1,v3.0 New Size Chart (number sizes),840,789,113,82,78,65,3,,,3588,7,484,1738,1220,215
iho@crossian.us,https://gentslux.com/multipants?--content-version=6c9a3pj8d5jt42n4t2sxmfmuz_0,A,RMKT,,gentslux.com,Pant,MultiPants2,Version note 1,v1.6 Visual Enhancement No DMCA,206,1,,,,,1,,,,,,,,
iho@crossian.us,https://gentslux.com/multipants?--content-version=6c9a3pj8d5jt42n4t2sxmfmuz_1,B,RMKT,,gentslux.com,Pant,MultiPants2,Version note 2,v3.0 New Size Chart (number sizes),32,106,19,15,13,14,,,,789,0,0,392,262,45.0
iho@crossian.us,https://gentslux.com/multipants?--content-version=6c9a3pj8d5jt42n4t2sxmfmuz_2,C,RMKT,,gentslux.com,Pant,MultiPants2,Version note 3,v6.0 - Winter,27,100,12,8,5,5,,,,339,0,0,173,109,19.4
iho@crossian.us,https://gentslux.com/multipants_old4feb26?--content-version=6c9a3pj8d5jt42n4t2sxmfmuz_1,B,RMKT,,gentslux.com,Pant,MultiPants2,Version note 2,v3.0 New Size Chart (number sizes),2,2,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/oldenease?--content-version=5khiln810rmk8lwime5smq1gr_0,A,RMKT,,gentslux.com,Pant,OldenEase,Version note 1,v1.0 - NFT,601,131,19,10,7,7,2,,,352,0,0,188,105,17.1
iho@crossian.us,https://gentslux.com/oldenease?--content-version=5khiln810rmk8lwime5smq1gr_1,B,RMKT,,gentslux.com,Pant,OldenEase,Version note 2,v1.3.1 - Enhanced USPs,133,553,83,48,42,38,,,,2535,3,106,1270,804,165
iho@crossian.us,https://gentslux.com/sleekcomfy?--content-version=4u2aebec2p2pzve2x32rnf3si_0,A,RMKT,,gentslux.com,Pant,SleekComfy,Version note 1,v2.0 - Remake,13,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/slimboxers?--content-version=7jqtoj1hcqddjbgujaygn6uht_0,A,RMKT,,gentslux.com,Shapewear,SlimBoxers2,Version note 1,Q4.0 - New graphics (quantity),128,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/steelstitch?--content-version=1puk1qtuuv5s94t6v08w98yaq_0,A,RMKT,,gentslux.com,Pant,SteelStitch,Version note 1,V1.2 - Add promotion to page v1.1,23,7,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/stretchactive?--content-version=fcz91lj311sexhjf4zk9ek6v_0,A,RMKT,,gentslux.com,Pant,StretchActive3,Version note 1,v5.2 - Unisex/2 model variants,1546,1102,121,81,69,58,6,,,2798,7,292,1283,998,184
iho@crossian.us,https://gentslux.com/stretchmotions?--content-version=1o3oblrvgr5cui6hmoqra3ei9_0,A,RMKT,,gentslux.com,Pant,StretchMotions,Version note 1,v3.0 - New Visual,377,366,63,51,49,35,3,,,2257,5,207,968,898,129
iho@crossian.us,https://gentslux.com/stridecomfy?--content-version=5xj4hls8hfysyk8kmj12cd2nu_0,A,RMKT,,gentslux.com,Pant,StrideComfy,Version note 1,v1.1.3 NO DMCA + Odd Sizes and Inseams,11,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/tactishirt?--content-version=1qaclo3bf8qprlvfz9zfxwrzd_0,A,RMKT,,gentslux.com,T-shirt,TactiShirt,Version note 1,"v2.0 - Added long-sleeve version, testing 3 buttons",345,294,47,40,24,21,,,,1138,1,24.8,412,512,71.6
iho@crossian.us,https://gentslux.com/tactishirt?--content-version=1qaclo3bf8qprlvfz9zfxwrzd_1,B,RMKT,,gentslux.com,T-shirt,TactiShirt,Version note 2,v2.1 - Winter theme / Long sleeve models only,28,46,3,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/timelessflex?--content-version=19tif7kvb32u9e7njw00bdcvz_0,A,RMKT,,gentslux.com,Pant,TimelessFlex,Version note 1,v1.4 - FC thêm màu Brown và Classic Blue,512,505,161,142,119,95,2,,,4708,13,452,1725,2081,300
iho@crossian.us,https://gentslux.com/timelessflex?--content-version=3s2jbq5p7b3bv4lv9q4xc7qbn_0,A,RMKT,,gentslux.com,Pant,TimelessFlex,Version note 1,v1.4 - FC thêm màu Brown và Classic Blue,362,258,75,63,48,42,1,,,2280,6,311,972,885,144
iho@crossian.us,https://gentslux.com/timelessflex?--content-version=3s2jbq5p7b3bv4lv9q4xc7qbn_2,C,RMKT,,gentslux.com,Pant,TimelessFlex,Version note 3,"v4.1 - Winter theme, add %off vào variants",51,123,25,21,16,14,,,,808,1,26.7,355,312,41.6
iho@crossian.us,https://gentslux.com/timelessflex_old19feb26?--content-version=3s2jbq5p7b3bv4lv9q4xc7qbn_0,A,RMKT,,gentslux.com,Pant,TimelessFlex,Version note 1,v1.4 - FC thêm màu Brown và Classic Blue,2,2,,1,,0,,,,0,1,23.7,0,0,0
iho@crossian.us,https://gentslux.com/timelessflex_old19feb26?--content-version=3s2jbq5p7b3bv4lv9q4xc7qbn_2,C,RMKT,,gentslux.com,Pant,TimelessFlex,Version note 3,"v4.1 - Winter theme, add %off vào variants",1,1,,,1,0,,,,0,1,41.7,0,0,0
iho@crossian.us,https://gentslux.com/timelessform?--content-version=7hyb5jddhxfu55l6nja1k5sfw_0,A,RMKT,,gentslux.com,Pant,TimelessForm,Version note 1,v4.0 - New Concept,1,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/ventyflex?--content-version=1m20451tjxk0nhd9y5y0drzl1_0,A,RMKT,,gentslux.com,T-shirt,VentyFlex2,Version note 1,v2.0 - 2024 Revive,157,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/airychic?--content-version=3h1g0fx7ir195a4guefd6brr5_0,A,RMKT,,luxfitting.com,Pant,AiryChic,Version note 1,V2.0 - Older model + Added USP,1,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/airygrace?--content-version=1xfmcio2ihq9g6d5zbk7umk8z_0,A,RMKT,,luxfitting.com,Pant,AiryGrace,Version note 1,"v1.2 - fall/winter theme, enhance styling, add ảnh promote upsell, add 70% off vào title",638,654,102,77,66,58,,,,2830,6,211,1258,1026,195
iho@crossian.us,https://luxfitting.com/arcticshorts?--content-version=249sie1icvun2l37t59zgzy81_0,A,RMKT,,luxfitting.com,Pant,Arctic Shorts,Version note 1,v2.0 unisex,6,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/camibloom?--content-version=5qj9h2e3wp1hjlgdb0or7q7tz_0,A,RMKT,,luxfitting.com,Dress,CamiBloom 2,Version note 1,vC2-3.1. Fix DMCA - Content vC2-2.1,84,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/comfiella?--content-version=6r0gafkrqorihdax6xwywhmh8_0,A,RMKT,,luxfitting.com,Pant,Comfiella,Version note 1,v1.3: Nghiệm thu,3,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/comfijeans?--content-version=1jetorrlq9qbkj5gywbt1w6gy_0,A,RMKT,,luxfitting.com,Pant,ComfiJeans,Version note 1,v2.0 - update ảnh USP,424,438,60,46,39,31,,,,1535,4,185,628,625,93.0
iho@crossian.us,https://luxfitting.com/comfitank?--content-version=2qwqv27njxp8wqtiw67saw9xq_0,A,RMKT,,luxfitting.com,T-shirt,Comfitank3,Version note 1,v1.0 - For RMKT,23,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/curvyflair?--content-version=5upg5q59w0i6564cwkszu3j4w_0,A,RMKT,,luxfitting.com,Pant,CurvyFlair,Version note 1,Q5.0 - New graphics,1,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/easeflair?--content-version=1rhohhqysg3co9bksoqhrfg3k_0,A,RMKT,,luxfitting.com,Pant,EaseFlair,Version note 1,v1.1 Add Navy & Khaki,4,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/easeflexor?--content-version=4kbk4v41onzf5o7ax5z2o0f48_0,A,RMKT,,luxfitting.com,Pant,EaseFlexor,Version note 1,"v2.3. New size chart - May 29, 2024",119,99,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/easetrousers?--content-version=40hz7bea5leiycvkrcdentvlu_0,A,RMKT,,luxfitting.com,Pant,EaseTrousers,Version note 1,"v4.0 - Casual, comfort target",61,44,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/ellaflow?--content-version=6wdaf8e5eqdtxbjdireqc22jr_0,A,RMKT,,luxfitting.com,Pant,EllaFlow,Version note 1,v2.0 - Fall/Winter theme,226,238,33,20,16,15,,,,737,0,0,316,298,32.8
iho@crossian.us,https://luxfitting.com/femijeans?--content-version=4zog4r6m66q9yws720t7rebsf_0,A,RMKT,,luxfitting.com,Pant,FemiJeans,Version note 1,v2.0 - change persona,66,1,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/fleeceactive?--content-version=3d0lb2u02cslcc5pvrhejf5ai_0,A,RMKT,,luxfitting.com,Pant,FleeceActive2,Version note 1,V3.2 Fix Contract,1,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/fleecesox?--content-version=4cpbr2qyffr9jp9268gq6c5id_0,A,RMKT,,luxfitting.com,Accessories,FleeceSox,Version note 1,v1.0 NFT,1,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/flexcozy?--content-version=5hgxk7657f9e0pvq38wmc9zh0_0,A,RMKT,,luxfitting.com,Pant,FlexCozy,Version note 1,v3.0 (đổi màu Olive Green -> Muted Brown),568,548,23,15,10,7,2,,,351,1,80.2,114,173,18.6
iho@crossian.us,https://luxfitting.com/flexipants?--content-version=6a3qkt38ckjace5zb2w4ccn14_0,A,RMKT,,luxfitting.com,Pant,FlexiPants2,Version note 1,"v2.4: size mới 28_Aug, lùi mapping 1 core size, bổ sung size XS, 4XL, 5XL",13,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/flowycharm?--content-version=6dqky6awzyvjq928s3w4yaegc_0,A,RMKT,,luxfitting.com,Pant,FlowyCharm,Version note 1,v1.1 - Remove Ocean Blue + No DMCA,162,183,20,6,8,6,,,,279,1,33.9,143,88.4,15
iho@crossian.us,https://luxfitting.com/glammere?--content-version=1rlr5ltcsn4zmcvqdbebru3k8_0,A,RMKT,,luxfitting.com,Accessories,Glammere 2,Version note 1,v2 - v4.3 (optimized USP + description),17,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/glamorease?--content-version=6pezje0qe393h106wqtspmcjb_0,A,RMKT,,luxfitting.com,Pant,GlamorEase,Version note 1,v1.2 - Add XS-S,418,417,57,40,23,22,,,,1054,0,0,457,406,57.8
iho@crossian.us,https://luxfitting.com/glamorease?--content-version=6pezje0qe393h106wqtspmcjb_1,B,RMKT,,luxfitting.com,Pant,GlamorEase,Version note 2,v3.0: Fall/Winter,1,1,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/glidepants?--content-version=kzqm70jpykigv9p8jpfsbwzm_0,A,RMKT,,luxfitting.com,Pant,GlidePants2,Version note 1,v4.0 NO DMCA New Season,43,35,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/icedactive?--content-version=30khe3h5lwynxyptoh20zhqvs_0,A,RMKT,,luxfitting.com,Pant,IcedActive,Version note 1,V4.0 New Colors,18,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/icyshorts?--content-version=5mtat1dfu90sjb9gr5v6vaq2z_0,A,RMKT,,luxfitting.com,Pant,Icy Shorts,Version note 1,"v7.1.1 (more unisex, fix lại màu variant)",155,189,51,40,33,30,,,,1340,1,29.1,599,505,73.0
iho@crossian.us,https://luxfitting.com/janisie?--content-version=3usvss69qfq4y18dx8fygvyh0_0,A,RMKT,,luxfitting.com,Dress,Janisie2,Version note 1,Ver 2.3 - v2.2 thêm 3 variants mới,88,,,,,,1,,,,,,,,
iho@crossian.us,https://luxfitting.com/letteryshirt?--content-version=1ssv9tabzshzu8djg4mtxy28t_0,A,RMKT,,luxfitting.com,T-shirt,LetteryShirt,Version note 1,"v2.0: ảnh variant mới, enhance 1st image+descriptions",3,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/lilymiss?--content-version=2x69e878dem5fhcff999colz5_0,A,RMKT,,luxfitting.com,Dress,LilyMiss,Version note 1,v3.0. Add 4 new colors,2,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/loragrace?--content-version=62l59pypmm5l8nedm9l74yqq2_0,A,RMKT,,luxfitting.com,Pant,LoraGrace,Version note 1,v1.1 -winter adapt,247,231,20,11,10,9,,,,718,1,29.0,365,232,40.0
iho@crossian.us,https://luxfitting.com/maldila?--content-version=47sxorjvllqk7ycs3pp3dw6pt_0,A,RMKT,,luxfitting.com,Dress,Maldila,Version note 1,v4.0 (Clear stock bundles),49,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/miraflair?--content-version=7ahgkh4yrx0a9ra7ftr5m0ywj_0,A,RMKT,,luxfitting.com,Pant,MiraFlair,Version note 1,v2.0 - adapt new color,149,165,10,10,4,3,,,,124,0,0,60.5,43.5,4.88
iho@crossian.us,https://luxfitting.com/shapedenim?--content-version=67fgpzer493pfk826to4p92t_0,A,RMKT,,luxfitting.com,Pant,ShapeDenim3,Version note 1,v3 - 3.0 NPV,64,,,,,,1,,,,,,,,
iho@crossian.us,https://luxfitting.com/softglamor?--content-version=20twbttxw8k7kl6tv6s4nzduu_0,A,RMKT,,luxfitting.com,Pant,SoftGlamor,Version note 1,"v1.2 - comfort focused, old background",138,128,12,7,7,7,,,,426,0,0,246,113,18.5
iho@crossian.us,https://luxfitting.com/softygrace?--content-version=2w9k3vnzo7m4tmp36rp1qe3xl_0,A,RMKT,,luxfitting.com,Pant,SoftyGrace,Version note 1,v1.0 - NFT,421,35,7,3,4,2,1,,,138,2,76.0,77.9,42.3,1.75
iho@crossian.us,https://luxfitting.com/softygrace?--content-version=2w9k3vnzo7m4tmp36rp1qe3xl_1,B,RMKT,,luxfitting.com,Pant,SoftyGrace,Version note 2,"v2.0 - Winter Concept, add sale to variants",107,484,96,69,58,50,,,,2412,6,238,1017,947,149
iho@crossian.us,https://luxfitting.com/soraease?--content-version=67y7dqw0gxlncfnhbp9u4nx8p_0,A,RMKT,,luxfitting.com,Pant,SoraEase,Version note 1,v2.0 - Fall theme + Sale Banner,242,237,13,9,10,8,2,,,512,1,32.3,239,181,30.2
iho@crossian.us,https://luxfitting.com/soragrace?--content-version=5cp81g732n403mrrk9aw1ob8x_0,A,RMKT,,luxfitting.com,Pant,SoraGrace,Version note 1,v5.0 - Fall/Winter,182,196,13,10,5,5,1,,,297,0,0,140,105,16.7
iho@crossian.us,https://luxfitting.com/stretchactive?--content-version=5opnnkhubf2esov42bp9d4j3w_0,A,RMKT,,luxfitting.com,Pant,StretchActive3,Version note 1,v12.0 - styling - focused visual,1289,1191,294,220,188,158,4,,,8253,21,820,3842,2924,512
iho@crossian.us,https://santafare.com/bespokemark?--content-version=2rhtmbz7e773hrjqw3j0cmhdj_0,A,RMKT,,santafare.com,Accessories,Bespokemark,Version note 1,v10.0 -New visuals,55,26,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/bloomyline?--content-version=33u9dexqriz81mhf01cvzikeb_0,A,RMKT,,santafare.com,Accessories,Bloomy Line,Version note 1,v4.4. Add USP Use as a card - Presentation - Accessories,201,84,,,,,1,,,,,,,,
iho@crossian.us,https://santafare.com/bookishine?--content-version=ygxge9fzjni4ig5kj8dxktom_0,A,RMKT,,santafare.com,Accessories,Bookishine,Version note 1,V1.0 - NFT,32,,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/bygonemark?--content-version=6g26cj3epn5zhqmke4w6iuhyw_0,A,RMKT,,santafare.com,Accessories,BygoneMark,Version note 1,v1.1 - New visuals,582,714,145,102,86,78,2,,,3602,6,126,2232,757,253
iho@crossian.us,https://santafare.com/bygonemark?--content-version=6g26cj3epn5zhqmke4w6iuhyw_1,B,RMKT,,santafare.com,Accessories,BygoneMark,Version note 2,v4.0 - New visuals / Olive Green BG,1,7,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/cardcarie?--content-version=2gawgcch1956f1xtd0qvrkey8_0,A,RMKT,,santafare.com,Accessories,CardCarie,Version note 1,v1.6 NFT Revive,50,,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/pouchic?--content-version=1de41h3536sc5bio4fgnjvmy1_0,A,RMKT,,santafare.com,Accessories,Pouchic2,Version note 1,v9.1.1 - Announcement bar,1247,1456,248,173,138,118,4,,,3804,13,291,2308,832,261
iho@crossian.us,https://santafare.com/safecardy?--content-version=4omkx64m6tfsjv2qp83txjakt_0,A,RMKT,,santafare.com,Accessories,SafeCardy,Version note 1,v2.0 - USP optimised,6,,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/snowflake?--content-version=21ypkqncxqied0dt5ma0ulrud_0,A,RMKT,,santafare.com,Accessories,Snowflake2,Version note 1,v4.3 (treo biển),731,828,59,36,25,23,1,,,696,2,19,376,198,46
iho@crossian.us,https://santafare.com/timelessmark?--content-version=1ti0o9jowqu5ea5ts7mlz9uaf_0,A,RMKT,,santafare.com,Accessories,TimelessMark,Version note 1,v3.0 - new visuals,993,1099,174,136,97,83,5,,,2662,9,212,1531,689,159
iho@crossian.us,https://santafare.com/timelessmark?--content-version=1ti0o9jowqu5ea5ts7mlz9uaf_1,B,RMKT,,santafare.com,Accessories,TimelessMark,Version note 2,v6.0 - New visuals,3,19,2,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/winkkey?--content-version=3pp2fzk3vxbbysif1n6vc4tsa_0,A,RMKT,,santafare.com,Accessories,WinkKey,Version note 1,V16.0 - 2025 New Concept,458,207,,,,,3,,,,,,,,
