sep=,
"publisher_email","page_url","page_version","publisher_type","publisher_team","cta_url_domain","pbase_line","pbase_code","version_note","page_note","stats_access","stats_view","stats_addtocart","stats_initcheckout","stats_checkout","stats_purchase","stats_access_error","stats_initcheckout_error","stats_checkout_error","stats_revenue","stats_purchase_abandon","stats_revenue_abandon","stats_taken_amount","stats_cost_total","stats_tax_amount"
iho@crossian.us,https://gentslux.com/glideactive?--content-version=60jh76a6thawfrrzbanmwln25_0,A,RMKT,,gentslux.com,Pant,GlideActive,Version note 1,v6.1 - Thêm Sizes và Inseams,32,9,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/glidepants?--content-version=5h0ih1dc2kdrkhk77viubm2mp_0,A,RMKT,,gentslux.com,Pant,GlidePants2,Version note 1,v4.0 NO DMCA New Season,47,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/harveyshirts?--content-version=2cle639o85y4fca0pmlu8oljc_0,A,RMKT,,gentslux.com,T-shirt,Harvey Shirts 2,Version note 1,V2.0 - Chuyển từ product code cũ sang,10,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/hunkywear?--content-version=kp3wbgjn9hbg385rco79x735_0,A,RMKT,,gentslux.com,T-shirt,HunkyWear3,Version note 1,v4.0 - New graphics,26,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/icedactive?--content-version=3swpvdn4y9p1fgugz5p9hcm8q_0,A,RMKT,,gentslux.com,Pant,IcedActive,Version note 1,V2.1 Unisex (Fix DMCA),9,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/icyshorts?--content-version=2il5b2qaup596sx35uafo5xqs_0,A,RMKT,,gentslux.com,Pant,Icy Shorts,Version note 1,"v7.1.1 (more unisex, fix lại màu variant)",930,864,174,126,113,97,1,,,4977,9,364,2670,1444,268
iho@crossian.us,https://gentslux.com/icyshorts?--content-version=4e0vbx3vglz0v9j2sdq2bvwr7_0,A,RMKT,,gentslux.com,Pant,Icy Shorts,Version note 1,v12.0 (Ocean Blue + Sky Blue added),5358,4602,1009,746,663,589,16,,,30387,52,2171,16039,9052,1730
iho@crossian.us,https://gentslux.com/icyshorts_old7apr26?--content-version=2il5b2qaup596sx35uafo5xqs_0,A,RMKT,,gentslux.com,Pant,Icy Shorts,Version note 1,"v7.1.1 (more unisex, fix lại màu variant)",17,19,,,1,0,,,,0,1,58.2,0,0,0
iho@crossian.us,https://gentslux.com/jettjeans?--content-version=2qzimgf0v6y64ocvu4hewkdt3_0,A,RMKT,,gentslux.com,Pant,JettJeans3,Version note 1,"v11.2: Add Gray, Brown",6575,5473,1267,900,790,688,17,,,40335,69,3141,17794,15210,2356
iho@crossian.us,https://gentslux.com/jettjeans?--content-version=2qzimgf0v6y64ocvu4hewkdt3_1,B,RMKT,,gentslux.com,Pant,JettJeans3,Version note 2,v13.0: new visual 22.11.25,1,1,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/meshirons?--content-version=2hq11yl5j6gji3j67vzrw3ht6_0,A,RMKT,,gentslux.com,Pant,MeshIrons,Version note 1,v1.0 - NFT,1431,1291,278,232,196,170,5,,,8509,16,539,2583,4357,495
iho@crossian.us,https://gentslux.com/modenease?--content-version=37oyc6jih78jdwawvxis8roap_0,A,RMKT,,gentslux.com,Pant,ModenEase,Version note 1,v1.1: thêm 7-8XL,824,727,128,110,82,73,2,,,5005,6,259,2559,1585,285
iho@crossian.us,https://gentslux.com/motionsmax?--content-version=64hw1ew5zh7foln22ebmnygzd_0,A,RMKT,,gentslux.com,Pant,MotionsMax,Version note 1,v1.1.3 - Updated variant colors,7,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/multipants?--content-version=1tmrolck9pjgs8rahaixmtgfm_0,A,RMKT,,gentslux.com,Pant,MultiPants2,Version note 1,v3.0 New Size Chart (number sizes),924,723,150,118,98,86,8,,,4891,7,368,2336,1689,284
iho@crossian.us,https://gentslux.com/multipants?--content-version=1tmrolck9pjgs8rahaixmtgfm_1,B,RMKT,,gentslux.com,Pant,MultiPants2,Version note 2,v7.0 - Summer focus/add sale on variants,48,131,29,18,17,15,,,,948,1,50.7,456,321,57.9
iho@crossian.us,https://gentslux.com/oldenease?--content-version=5khiln810rmk8lwime5smq1gr_0,A,RMKT,,gentslux.com,Pant,OldenEase,Version note 1,v1.0 - NFT,213,2,,,,,4,,,,,,,,
iho@crossian.us,https://gentslux.com/oldenease?--content-version=5khiln810rmk8lwime5smq1gr_1,B,RMKT,,gentslux.com,Pant,OldenEase,Version note 2,v1.3.1 - Enhanced USPs,122,294,56,30,32,27,,,,1758,2,60.8,804,635,97.2
iho@crossian.us,https://gentslux.com/oldenease?--content-version=79e39at4q703r5u2fted58zaf_0,A,RMKT,,gentslux.com,Pant,OldenEase,Version note 1,v1.4.3 - Colors Khaki & Brown added,423,398,99,71,58,50,4,,,2911,8,388,1303,1078,172
iho@crossian.us,https://gentslux.com/oldenease_old7apr26?--content-version=5khiln810rmk8lwime5smq1gr_0,A,RMKT,,gentslux.com,Pant,OldenEase,Version note 1,v1.0 - NFT,1,1,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/oldenease_old7apr26?--content-version=5khiln810rmk8lwime5smq1gr_1,B,RMKT,,gentslux.com,Pant,OldenEase,Version note 2,v1.3.1 - Enhanced USPs,6,6,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/sleekcomfy?--content-version=4u2aebec2p2pzve2x32rnf3si_0,A,RMKT,,gentslux.com,Pant,SleekComfy,Version note 1,v2.0 - Remake,14,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/slimboxers?--content-version=7jqtoj1hcqddjbgujaygn6uht_0,A,RMKT,,gentslux.com,Shapewear,SlimBoxers2,Version note 1,Q4.0 - New graphics (quantity),9,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/steelstitch?--content-version=1puk1qtuuv5s94t6v08w98yaq_0,A,RMKT,,gentslux.com,Pant,SteelStitch,Version note 1,V1.2 - Add promotion to page v1.1,62,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/stretchactive?--content-version=fcz91lj311sexhjf4zk9ek6v_0,A,RMKT,,gentslux.com,Pant,StretchActive3,Version note 1,v5.2 - Unisex/2 model variants,2910,2490,270,210,164,150,11,,,7624,10,638,3403,2839,442
iho@crossian.us,https://gentslux.com/stretchmotions?--content-version=1o3oblrvgr5cui6hmoqra3ei9_0,A,RMKT,,gentslux.com,Pant,StretchMotions,Version note 1,v3.0 - New Visual,840,627,138,97,84,71,1,,,4363,10,470,1823,1727,291
iho@crossian.us,https://gentslux.com/stretchmotions?--content-version=1o3oblrvgr5cui6hmoqra3ei9_1,B,RMKT,,gentslux.com,Pant,StretchMotions,Version note 2,"v5.0 - Fix Persona, Summer Theme",96,199,38,16,14,11,,,,645,1,29.0,272,252,41.8
iho@crossian.us,https://gentslux.com/stridecomfy?--content-version=5xj4hls8hfysyk8kmj12cd2nu_0,A,RMKT,,gentslux.com,Pant,StrideComfy,Version note 1,v1.1.3 NO DMCA + Odd Sizes and Inseams,16,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/stridecool?--content-version=7kah54211w1ccszrk6quqduy3_0,A,RMKT,,gentslux.com,Pant,StrideCool,Version note 1,v3.0 male/2 new colors,6,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/tactishirt?--content-version=1qaclo3bf8qprlvfz9zfxwrzd_0,A,RMKT,,gentslux.com,T-shirt,TactiShirt,Version note 1,"v2.0 - Added long-sleeve version, testing 3 buttons",517,396,58,47,40,38,,,,2137,0,0,762,946,125
iho@crossian.us,https://gentslux.com/tactishirt?--content-version=1qaclo3bf8qprlvfz9zfxwrzd_2,C,RMKT,,gentslux.com,T-shirt,TactiShirt,Version note 3,v3.0 - Stretch & breathability focused,21,84,19,11,9,7,,,,331,1,24.3,118,148,17.4
iho@crossian.us,https://gentslux.com/tactishirt?--content-version=vwj2b5k9bl8ljmj1gc0orsq8_0,A,RMKT,,gentslux.com,T-shirt,TactiShirt,Version note 1,"v2.0 - Added long-sleeve version, testing 3 buttons",195,193,33,26,21,19,1,,,1177,1,38.7,442,510,78.5
iho@crossian.us,https://gentslux.com/tactishirt_old18apr26?--content-version=1qaclo3bf8qprlvfz9zfxwrzd_0,A,RMKT,,gentslux.com,T-shirt,TactiShirt,Version note 1,"v2.0 - Added long-sleeve version, testing 3 buttons",,1,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/timelessflex?--content-version=19tif7kvb32u9e7njw00bdcvz_0,A,RMKT,,gentslux.com,Pant,TimelessFlex,Version note 1,v1.4 - FC thêm màu Brown và Classic Blue,1659,1444,293,248,199,171,3,,,9153,19,674,3875,3582,539
iho@crossian.us,https://gentslux.com/timelessflex_old19feb26?--content-version=3s2jbq5p7b3bv4lv9q4xc7qbn_0,A,RMKT,,gentslux.com,Pant,TimelessFlex,Version note 1,v1.4 - FC thêm màu Brown và Classic Blue,1,2,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/ventyflex?--content-version=1m20451tjxk0nhd9y5y0drzl1_0,A,RMKT,,gentslux.com,T-shirt,VentyFlex2,Version note 1,v2.0 - 2024 Revive,1,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/airychic?--content-version=3h1g0fx7ir195a4guefd6brr5_0,A,RMKT,,luxfitting.com,Pant,AiryChic,Version note 1,V2.0 - Older model + Added USP,8,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/airygrace?--content-version=1xfmcio2ihq9g6d5zbk7umk8z_0,A,RMKT,,luxfitting.com,Pant,AiryGrace,Version note 1,"v1.2 - fall/winter theme, enhance styling, add ảnh promote upsell, add 70% off vào title",642,627,135,95,91,76,1,,,4331,12,498,2040,1483,263
iho@crossian.us,https://luxfitting.com/arcticshorts?--content-version=249sie1icvun2l37t59zgzy81_0,A,RMKT,,luxfitting.com,Pant,Arctic Shorts,Version note 1,v2.0 unisex,8,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/camibloom?--content-version=5qj9h2e3wp1hjlgdb0or7q7tz_0,A,RMKT,,luxfitting.com,Dress,CamiBloom 2,Version note 1,vC2-3.1. Fix DMCA - Content vC2-2.1,19,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/comfiella?--content-version=6r0gafkrqorihdax6xwywhmh8_0,A,RMKT,,luxfitting.com,Pant,Comfiella,Version note 1,v1.3: Nghiệm thu,6,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/comfijeans?--content-version=1jetorrlq9qbkj5gywbt1w6gy_0,A,RMKT,,luxfitting.com,Pant,ComfiJeans,Version note 1,v2.0 - update ảnh USP,736,666,92,64,57,50,6,,,2668,7,320,1162,1027,151
iho@crossian.us,https://luxfitting.com/comfitank?--content-version=2qwqv27njxp8wqtiw67saw9xq_0,A,RMKT,,luxfitting.com,T-shirt,Comfitank3,Version note 1,v1.0 - For RMKT,15,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/curvyflair?--content-version=5upg5q59w0i6564cwkszu3j4w_0,A,RMKT,,luxfitting.com,Pant,CurvyFlair,Version note 1,Q5.0 - New graphics,1,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/easeflair?--content-version=1rhohhqysg3co9bksoqhrfg3k_0,A,RMKT,,luxfitting.com,Pant,EaseFlair,Version note 1,v1.1 Add Navy & Khaki,12,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/easeflexor?--content-version=4kbk4v41onzf5o7ax5z2o0f48_0,A,RMKT,,luxfitting.com,Pant,EaseFlexor,Version note 1,"v2.3. New size chart - May 29, 2024",27,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/easetrousers?--content-version=40hz7bea5leiycvkrcdentvlu_0,A,RMKT,,luxfitting.com,Pant,EaseTrousers,Version note 1,"v4.0 - Casual, comfort target",56,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/ellaease?--content-version=71n1clzcymimccxq5130u2fj6_0,A,RMKT,,luxfitting.com,Pant,EllaEase,Version note 1,v2.0 summer,135,104,17,11,11,10,,,,604,1,55.5,306,196,34.6
iho@crossian.us,https://luxfitting.com/ellaflow?--content-version=6wdaf8e5eqdtxbjdireqc22jr_0,A,RMKT,,luxfitting.com,Pant,EllaFlow,Version note 1,v2.0 - Fall/Winter theme,169,145,28,19,13,13,3,,,1012,0,0,516,311,66.7
iho@crossian.us,https://luxfitting.com/ellaflow?--content-version=6wdaf8e5eqdtxbjdireqc22jr_1,B,RMKT,,luxfitting.com,Pant,EllaFlow,Version note 2,v3.0 - Spring Summer,42,87,22,9,5,5,,,,349,0,0,175,110,24.0
iho@crossian.us,https://luxfitting.com/femijeans?--content-version=4zog4r6m66q9yws720t7rebsf_0,A,RMKT,,luxfitting.com,Pant,FemiJeans,Version note 1,v2.0 - change persona,16,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/flexcozy?--content-version=5hgxk7657f9e0pvq38wmc9zh0_0,A,RMKT,,luxfitting.com,Pant,FlexCozy,Version note 1,v3.0 (đổi màu Olive Green -> Muted Brown),4,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/flexipants?--content-version=6a3qkt38ckjace5zb2w4ccn14_0,A,RMKT,,luxfitting.com,Pant,FlexiPants2,Version note 1,"v2.4: size mới 28_Aug, lùi mapping 1 core size, bổ sung size XS, 4XL, 5XL",9,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/flowycharm?--content-version=6dqky6awzyvjq928s3w4yaegc_0,A,RMKT,,luxfitting.com,Pant,FlowyCharm,Version note 1,v1.1 - Remove Ocean Blue + No DMCA,478,449,100,57,49,45,2,,,2616,3,223,1049,1084,153
iho@crossian.us,https://luxfitting.com/glammere?--content-version=1rlr5ltcsn4zmcvqdbebru3k8_0,A,RMKT,,luxfitting.com,Accessories,Glammere 2,Version note 1,v2 - v4.3 (optimized USP + description),11,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/glamorease?--content-version=6pezje0qe393h106wqtspmcjb_0,A,RMKT,,luxfitting.com,Pant,GlamorEase,Version note 1,v1.2 - Add XS-S,218,122,26,16,11,8,,,,438,2,83.1,198,156,29.1
iho@crossian.us,https://luxfitting.com/glamorease?--content-version=6pezje0qe393h106wqtspmcjb_2,C,RMKT,,luxfitting.com,Pant,GlamorEase,Version note 3,v4.0: No tag,33,77,5,8,6,6,,,,357,0,0,158,126,28.2
iho@crossian.us,https://luxfitting.com/glamorease?--content-version=7iggwd4rfi5w40bkqm47hfcgb_0,A,RMKT,,luxfitting.com,Pant,GlamorEase,Version note 1,v4.0: No tag,71,60,15,5,5,4,1,,,279,0,0,122,106,17.5
iho@crossian.us,https://luxfitting.com/glamorease_old21apr26?--content-version=6pezje0qe393h106wqtspmcjb_0,A,RMKT,,luxfitting.com,Pant,GlamorEase,Version note 1,v1.2 - Add XS-S,1,1,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/glidepants?--content-version=kzqm70jpykigv9p8jpfsbwzm_0,A,RMKT,,luxfitting.com,Pant,GlidePants2,Version note 1,v4.0 NO DMCA New Season,11,1,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/icedactive?--content-version=30khe3h5lwynxyptoh20zhqvs_0,A,RMKT,,luxfitting.com,Pant,IcedActive,Version note 1,V4.0 New Colors,12,2,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/icyshorts?--content-version=569g9p5joystmnmok6gpvk8u7_0,A,RMKT,,luxfitting.com,Pant,Icy Shorts,Version note 1,v12.0 (Ocean Blue + Sky Blue added),1318,1242,355,261,210,192,3,,,8836,12,469,4314,2944,498
iho@crossian.us,https://luxfitting.com/icyshorts?--content-version=5mtat1dfu90sjb9gr5v6vaq2z_0,A,RMKT,,luxfitting.com,Pant,Icy Shorts,Version note 1,"v7.1.1 (more unisex, fix lại màu variant)",356,318,84,68,59,54,1,,,2598,6,203,1232,897,144
iho@crossian.us,https://luxfitting.com/icyshorts_old7apr26?--content-version=5mtat1dfu90sjb9gr5v6vaq2z_0,A,RMKT,,luxfitting.com,Pant,Icy Shorts,Version note 1,"v7.1.1 (more unisex, fix lại màu variant)",6,6,,1,2,0,,,,0,1,32.0,0,0,0
iho@crossian.us,https://luxfitting.com/janisie?--content-version=3usvss69qfq4y18dx8fygvyh0_0,A,RMKT,,luxfitting.com,Dress,Janisie2,Version note 1,Ver 2.3 - v2.2 thêm 3 variants mới,10,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/linenglam?--content-version=1gk6bhumi86vcveqkyhw8r5yo_0,A,RMKT,,luxfitting.com,Pant,LinenGlam,Version note 1,v1.1 - Remove Colors - No DMCA,433,351,58,35,32,29,2,,,1399,2,133,564,575,79.0
iho@crossian.us,https://luxfitting.com/linenglam?--content-version=1gk6bhumi86vcveqkyhw8r5yo_1,B,RMKT,,luxfitting.com,Pant,LinenGlam,Version note 2,v2.0 - Summer Theme + Visual Enhancement + Sale Banner,65,188,37,26,23,19,,,,816,3,109,332,332,44.6
iho@crossian.us,https://luxfitting.com/loragrace?--content-version=62l59pypmm5l8nedm9l74yqq2_0,A,RMKT,,luxfitting.com,Pant,LoraGrace,Version note 1,v1.1 -winter adapt,446,183,30,18,15,13,1,,,759,2,60.5,376,242,49.5
iho@crossian.us,https://luxfitting.com/loragrace?--content-version=62l59pypmm5l8nedm9l74yqq2_1,B,RMKT,,luxfitting.com,Pant,LoraGrace,Version note 2,v1.3 - outfit summer,60,247,46,28,20,20,,,,1199,1,39.8,583,413,59.4
iho@crossian.us,https://luxfitting.com/maldila?--content-version=47sxorjvllqk7ycs3pp3dw6pt_0,A,RMKT,,luxfitting.com,Dress,Maldila,Version note 1,v4.0 (Clear stock bundles),18,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/miraease?--content-version=64rzr7qo7dslez67zvcslum87_0,A,RMKT,,luxfitting.com,Pant,MiraEase,Version note 1,v2.0 (summer),180,168,20,14,10,8,,,,456,2,64.9,218,156,25.6
iho@crossian.us,https://luxfitting.com/miraflair?--content-version=7ahgkh4yrx0a9ra7ftr5m0ywj_0,A,RMKT,,luxfitting.com,Pant,MiraFlair,Version note 1,v2.0 - adapt new color,68,57,12,7,4,3,1,,,135,0,0,64.1,44.2,9.44
iho@crossian.us,https://luxfitting.com/shapedenim?--content-version=67fgpzer493pfk826to4p92t_0,A,RMKT,,luxfitting.com,Pant,ShapeDenim3,Version note 1,v3 - 3.0 NPV,7,,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/softglamor?--content-version=20twbttxw8k7kl6tv6s4nzduu_0,A,RMKT,,luxfitting.com,Pant,SoftGlamor,Version note 1,"v1.2 - comfort focused, old background",251,202,22,16,10,7,,,,464,2,68.6,256,123,33.5
iho@crossian.us,https://luxfitting.com/softygrace?--content-version=2w9k3vnzo7m4tmp36rp1qe3xl_0,A,RMKT,,luxfitting.com,Pant,SoftyGrace,Version note 1,v1.0 - NFT,144,3,,,,,2,,,,,,,,
iho@crossian.us,https://luxfitting.com/softygrace?--content-version=2w9k3vnzo7m4tmp36rp1qe3xl_1,B,RMKT,,luxfitting.com,Pant,SoftyGrace,Version note 2,"v2.0 - Winter Concept, add sale to variants",66,177,51,37,35,31,,,,1815,3,131,963,526,110
iho@crossian.us,https://luxfitting.com/softygrace?--content-version=2w9k3vnzo7m4tmp36rp1qe3xl_2,C,RMKT,,luxfitting.com,Pant,SoftyGrace,Version note 3,v4.0 - Summer Blue Concept,32,75,9,4,4,3,,,,167,1,32.3,91.2,47,8.97
iho@crossian.us,https://luxfitting.com/softygrace?--content-version=4f785qm6d3gubp5hac2mombjn_0,A,RMKT,,luxfitting.com,Pant,SoftyGrace,Version note 1,"v2.0 - Winter Concept, add sale to variants",48,47,11,9,9,9,2,,,709,0,0,398,187,47.2
iho@crossian.us,https://luxfitting.com/softygrace_old23apr26?--content-version=2w9k3vnzo7m4tmp36rp1qe3xl_2,C,RMKT,,luxfitting.com,Pant,SoftyGrace,Version note 3,v4.0 - Summer Blue Concept,1,1,,,,,,,,,,,,,
iho@crossian.us,https://luxfitting.com/soraease?--content-version=67y7dqw0gxlncfnhbp9u4nx8p_0,A,RMKT,,luxfitting.com,Pant,SoraEase,Version note 1,v2.0 - Fall theme + Sale Banner,515,450,75,55,45,38,6,,,1912,2,89.7,704,852,110
iho@crossian.us,https://luxfitting.com/soragrace?--content-version=5cp81g732n403mrrk9aw1ob8x_0,A,RMKT,,luxfitting.com,Pant,SoraGrace,Version note 1,v5.0 - Fall/Winter,38,39,3,3,3,2,,,,124,1,29.4,56.4,44.4,8.12
iho@crossian.us,https://luxfitting.com/stretchactive?--content-version=5opnnkhubf2esov42bp9d4j3w_0,A,RMKT,,luxfitting.com,Pant,StretchActive3,Version note 1,v12.0 - styling - focused visual,2336,2212,694,525,452,387,18,,,21440,49,2179,10373,7279,1220
iho@crossian.us,https://santafare.com/bespokemark?--content-version=2rhtmbz7e773hrjqw3j0cmhdj_0,A,RMKT,,santafare.com,Accessories,Bespokemark,Version note 1,v10.0 -New visuals,19,,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/bloomyline?--content-version=33u9dexqriz81mhf01cvzikeb_0,A,RMKT,,santafare.com,Accessories,Bloomy Line,Version note 1,v4.4. Add USP Use as a card - Presentation - Accessories,44,,,,,,1,,,,,,,,
iho@crossian.us,https://santafare.com/bloomylog?--content-version=1ws1l0inya4h37oxquccntksg_0,A,RMKT,,santafare.com,Accessories,BloomyLog,Version note 1,v2.1 - no FC,1,,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/bookishine?--content-version=ygxge9fzjni4ig5kj8dxktom_0,A,RMKT,,santafare.com,Accessories,Bookishine,Version note 1,V1.0 - NFT,14,,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/bygonemark?--content-version=6g26cj3epn5zhqmke4w6iuhyw_0,A,RMKT,,santafare.com,Accessories,BygoneMark,Version note 1,v1.1 - New visuals,79,76,9,6,6,4,1,,,115,1,21.6,65.6,28.3,8.51
iho@crossian.us,https://santafare.com/cardcarie?--content-version=2gawgcch1956f1xtd0qvrkey8_0,A,RMKT,,santafare.com,Accessories,CardCarie,Version note 1,v1.6 NFT Revive,20,,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/handymerry?--content-version=1kbljydsdowzk8hfys67fw3od_0,A,RMKT,,santafare.com,Accessories,HandyMerry2,Version note 1,v6.2.1. No DMCA - Revive 2024,8,,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/pouchic?--content-version=1de41h3536sc5bio4fgnjvmy1_0,A,RMKT,,santafare.com,Accessories,Pouchic2,Version note 1,v9.1.1 - Announcement bar,143,139,21,16,14,10,2,,,283,2,63.3,167,64.5,19.0
iho@crossian.us,https://santafare.com/safecardy?--content-version=4omkx64m6tfsjv2qp83txjakt_0,A,RMKT,,santafare.com,Accessories,SafeCardy,Version note 1,v2.0 - USP optimised,5,,,,,,,,,,,,,,
iho@crossian.us,https://santafare.com/snowflake?--content-version=21ypkqncxqied0dt5ma0ulrud_0,A,RMKT,,santafare.com,Accessories,Snowflake2,Version note 1,v4.3 (treo biển),191,187,5,5,4,3,,,,75.6,0,0,37.5,24.7,4.05
iho@crossian.us,https://santafare.com/timelessmark?--content-version=1ti0o9jowqu5ea5ts7mlz9uaf_0,A,RMKT,,santafare.com,Accessories,TimelessMark,Version note 1,v3.0 - new visuals,25,25,2,2,2,2,,,,34,0,0,17.3,11.5,0.750
iho@crossian.us,https://santafare.com/timelessmark?--content-version=7309zjvcpcc5t1sp3an6ojp85_0,A,RMKT,,santafare.com,Accessories,TimelessMark,Version note 1,"v7.0 - Same visuals as v4.2, gift-focused angle",100,63,9,6,4,4,1,,,131,0,0,75.0,32.5,9.17
iho@crossian.us,https://santafare.com/winkkey?--content-version=3pp2fzk3vxbbysif1n6vc4tsa_0,A,RMKT,,santafare.com,Accessories,WinkKey,Version note 1,V16.0 - 2025 New Concept,61,,,,,,2,,,,,,,,
